HallOfFameRowID,personID,year,votedBy,ballots,needed,votes,inducted,category,needed_note
3597,mcphebi01,2000,Veterans,NULL,NULL,NULL,Y,Player,NULL
3598,steartu99,2000,Veterans,NULL,NULL,NULL,Y,Player,NULL
3599,winfida01,2001,BBWAA,515.0,387.0,435.0,Y,Player,NULL
3600,puckeki01,2001,BBWAA,515.0,387.0,423.0,Y,Player,NULL
3601,cartega01,2001,BBWAA,515.0,387.0,334.0,N,Player,NULL
3602,riceji01,2001,BBWAA,515.0,387.0,298.0,N,Player,NULL
3603,suttebr01,2001,BBWAA,515.0,387.0,245.0,N,Player,NULL
3604,gossari01,2001,BBWAA,515.0,387.0,228.0,N,Player,NULL
3605,garvest01,2001,BBWAA,515.0,387.0,176.0,N,Player,NULL
3606,johnto01,2001,BBWAA,515.0,387.0,146.0,N,Player,NULL
3607,mattido01,2001,BBWAA,515.0,387.0,145.0,N,Player,NULL
3608,kaatji01,2001,BBWAA,515.0,387.0,135.0,N,Player,NULL
3609,blylebe01,2001,BBWAA,515.0,387.0,121.0,N,Player,NULL
3610,morrija02,2001,BBWAA,515.0,387.0,101.0,N,Player,NULL
3611,murphda05,2001,BBWAA,515.0,387.0,93.0,N,Player,NULL
3612,parkeda01,2001,BBWAA,515.0,387.0,84.0,N,Player,NULL
3613,conceda01,2001,BBWAA,515.0,387.0,74.0,N,Player,NULL
3614,tiantlu01,2001,BBWAA,515.0,387.0,63.0,N,Player,NULL
3615,hernake01,2001,BBWAA,515.0,387.0,41.0,N,Player,NULL
3616,stewada01,2001,BBWAA,515.0,387.0,38.0,N,Player,NULL
3617,guidrro01,2001,BBWAA,515.0,387.0,27.0,N,Player,NULL
3618,whitalo01,2001,BBWAA,515.0,387.0,15.0,N,Player,NULL
3619,gibsoki01,2001,BBWAA,515.0,387.0,13.0,N,Player,NULL
3620,parrila02,2001,BBWAA,515.0,387.0,9.0,N,Player,NULL
3621,henketo01,2001,BBWAA,515.0,387.0,6.0,N,Player,NULL
3622,righeda01,2001,BBWAA,515.0,387.0,2.0,N,Player,NULL
3623,bedrost01,2001,BBWAA,515.0,387.0,1.0,N,Player,NULL
3624,brownto05,2001,BBWAA,515.0,387.0,1.0,N,Player,NULL
3625,darliro01,2001,BBWAA,515.0,387.0,1.0,N,Player,NULL
3626,deshaji01,2001,BBWAA,515.0,387.0,1.0,N,Player,NULL
3627,krukjo01,2001,BBWAA,515.0,387.0,1.0,N,Player,NULL
3628,rijojo01,2001,BBWAA,515.0,387.0,1.0,N,Player,NULL
3629,johnsho01,2001,BBWAA,515.0,387.0,0.0,N,Player,NULL
3630,vanslan01,2001,BBWAA,515.0,387.0,0.0,N,Player,NULL
3631,mazerbi01,2001,Veterans,NULL,NULL,NULL,Y,Player,NULL
3632,smithhi99,2001,Veterans,NULL,NULL,NULL,Y,Player,NULL
3633,smithoz01,2002,BBWAA,472.0,354.0,433.0,Y,Player,NULL
3634,cartega01,2002,BBWAA,472.0,354.0,343.0,N,Player,NULL
3635,riceji01,2002,BBWAA,472.0,354.0,260.0,N,Player,NULL
3636,suttebr01,2002,BBWAA,472.0,354.0,238.0,N,Player,NULL
3637,dawsoan01,2002,BBWAA,472.0,354.0,214.0,N,Player,NULL
3638,gossari01,2002,BBWAA,472.0,354.0,203.0,N,Player,NULL
3639,garvest01,2002,BBWAA,472.0,354.0,134.0,N,Player,NULL
3640,johnto01,2002,BBWAA,472.0,354.0,127.0,N,Player,NULL
3641,blylebe01,2002,BBWAA,472.0,354.0,124.0,N,Player,NULL
3642,kaatji01,2002,BBWAA,472.0,354.0,109.0,N,Player,NULL
3643,morrija02,2002,BBWAA,472.0,354.0,97.0,N,Player,NULL
3644,mattido01,2002,BBWAA,472.0,354.0,96.0,N,Player,NULL
3645,tiantlu01,2002,BBWAA,472.0,354.0,85.0,N,Player,NULL
3646,trammal01,2002,BBWAA,472.0,354.0,74.0,N,Player,NULL
3647,murphda05,2002,BBWAA,472.0,354.0,70.0,N,Player,NULL
3648,parkeda01,2002,BBWAA,472.0,354.0,66.0,N,Player,NULL
3649,conceda01,2002,BBWAA,472.0,354.0,56.0,N,Player,NULL
3650,hernake01,2002,BBWAA,472.0,354.0,29.0,N,Player,NULL
3651,guidrro01,2002,BBWAA,472.0,354.0,23.0,N,Player,NULL
3652,stewada01,2002,BBWAA,472.0,354.0,23.0,N,Player,NULL
3653,greenmi01,2002,BBWAA,472.0,354.0,2.0,N,Player,NULL
3654,violafr01,2002,BBWAA,472.0,354.0,2.0,N,Player,NULL
3655,dykstle01,2002,BBWAA,472.0,354.0,1.0,N,Player,NULL
3656,wallati01,2002,BBWAA,472.0,354.0,1.0,N,Player,NULL
3657,hennemi01,2002,BBWAA,472.0,354.0,0.0,N,Player,NULL
3658,russeje01,2002,BBWAA,472.0,354.0,0.0,N,Player,NULL
3659,sandesc02,2002,BBWAA,472.0,354.0,0.0,N,Player,NULL
3660,thompro01,2002,BBWAA,472.0,354.0,0.0,N,Player,NULL
3661,murraed02,2003,BBWAA,496.0,372.0,423.0,Y,Player,NULL
3662,cartega01,2003,BBWAA,496.0,372.0,387.0,Y,Player,NULL
3663,suttebr01,2003,BBWAA,496.0,372.0,266.0,N,Player,NULL
3664,riceji01,2003,BBWAA,496.0,372.0,259.0,N,Player,NULL
3665,dawsoan01,2003,BBWAA,496.0,372.0,248.0,N,Player,NULL
3666,sandbry01,2003,BBWAA,496.0,372.0,244.0,N,Player,NULL
3667,smithle02,2003,BBWAA,496.0,372.0,210.0,N,Player,NULL
3668,gossari01,2003,BBWAA,496.0,372.0,209.0,N,Player,NULL
3669,blylebe01,2003,BBWAA,496.0,372.0,145.0,N,Player,NULL
3670,garvest01,2003,BBWAA,496.0,372.0,138.0,N,Player,NULL
3671,kaatji01,2003,BBWAA,496.0,372.0,130.0,N,Player,NULL
3672,johnto01,2003,BBWAA,496.0,372.0,116.0,N,Player,NULL
3673,morrija02,2003,BBWAA,496.0,372.0,113.0,N,Player,NULL
3674,trammal01,2003,BBWAA,496.0,372.0,70.0,N,Player,NULL
3675,mattido01,2003,BBWAA,496.0,372.0,68.0,N,Player,NULL
3676,murphda05,2003,BBWAA,496.0,372.0,58.0,N,Player,NULL
3677,conceda01,2003,BBWAA,496.0,372.0,55.0,N,Player,NULL
3678,parkeda01,2003,BBWAA,496.0,372.0,51.0,N,Player,NULL
3679,valenfe01,2003,BBWAA,496.0,372.0,31.0,N,Player,NULL
3680,hernake01,2003,BBWAA,496.0,372.0,30.0,N,Player,NULL
3681,kileda01,2003,BBWAA,496.0,372.0,7.0,N,Player,NULL
3682,colemvi01,2003,BBWAA,496.0,372.0,3.0,N,Player,NULL
3683,butlebr01,2003,BBWAA,496.0,372.0,2.0,N,Player,NULL
3684,fernasi01,2003,BBWAA,496.0,372.0,2.0,N,Player,NULL
3685,honeyri01,2003,BBWAA,496.0,372.0,2.0,N,Player,NULL
3686,penato01,2003,BBWAA,496.0,372.0,2.0,N,Player,NULL
3687,daultda01,2003,BBWAA,496.0,372.0,1.0,N,Player,NULL
3688,davisma01,2003,BBWAA,496.0,372.0,1.0,N,Player,NULL
3689,tartada01,2003,BBWAA,496.0,372.0,1.0,N,Player,NULL
3690,jacksda02,2003,BBWAA,496.0,372.0,0.0,N,Player,NULL
3691,tettlmi01,2003,BBWAA,496.0,372.0,0.0,N,Player,NULL
3692,willimi02,2003,BBWAA,496.0,372.0,0.0,N,Player,NULL
3693,worreto01,2003,BBWAA,496.0,372.0,0.0,N,Player,NULL
3694,molitpa01,2004,BBWAA,506.0,380.0,431.0,Y,Player,NULL
3695,eckerde01,2004,BBWAA,506.0,380.0,421.0,Y,Player,NULL
3696,sandbry01,2004,BBWAA,506.0,380.0,309.0,N,Player,NULL
3697,suttebr01,2004,BBWAA,506.0,380.0,301.0,N,Player,NULL
3698,riceji01,2004,BBWAA,506.0,380.0,276.0,N,Player,NULL
3699,dawsoan01,2004,BBWAA,506.0,380.0,253.0,N,Player,NULL
3700,gossari01,2004,BBWAA,506.0,380.0,206.0,N,Player,NULL
3701,smithle02,2004,BBWAA,506.0,380.0,185.0,N,Player,NULL
3702,blylebe01,2004,BBWAA,506.0,380.0,179.0,N,Player,NULL
3703,morrija02,2004,BBWAA,506.0,380.0,133.0,N,Player,NULL
3704,garvest01,2004,BBWAA,506.0,380.0,123.0,N,Player,NULL
3705,johnto01,2004,BBWAA,506.0,380.0,111.0,N,Player,NULL
3706,trammal01,2004,BBWAA,506.0,380.0,70.0,N,Player,NULL
3707,mattido01,2004,BBWAA,506.0,380.0,65.0,N,Player,NULL
3708,conceda01,2004,BBWAA,506.0,380.0,57.0,N,Player,NULL
3709,parkeda01,2004,BBWAA,506.0,380.0,53.0,N,Player,NULL
3710,murphda05,2004,BBWAA,506.0,380.0,43.0,N,Player,NULL
3711,hernake01,2004,BBWAA,506.0,380.0,22.0,N,Player,NULL
3712,cartejo01,2004,BBWAA,506.0,380.0,19.0,N,Player,NULL
3713,valenfe01,2004,BBWAA,506.0,380.0,19.0,N,Player,NULL
3714,martide01,2004,BBWAA,506.0,380.0,16.0,N,Player,NULL
3715,stiebda01,2004,BBWAA,506.0,380.0,7.0,N,Player,NULL
3716,eisenji01,2004,BBWAA,506.0,380.0,3.0,N,Player,NULL
3717,keyji01,2004,BBWAA,506.0,380.0,3.0,N,Player,NULL
3718,drabedo01,2004,BBWAA,506.0,380.0,2.0,N,Player,NULL
3719,mitchke01,2004,BBWAA,506.0,380.0,2.0,N,Player,NULL
3720,samueju01,2004,BBWAA,506.0,380.0,2.0,N,Player,NULL
3721,fieldce01,2004,BBWAA,506.0,380.0,1.0,N,Player,NULL
3722,myersra01,2004,BBWAA,506.0,380.0,1.0,N,Player,NULL
3723,pendlte01,2004,BBWAA,506.0,380.0,1.0,N,Player,NULL
3724,darwida01,2004,BBWAA,506.0,380.0,0.0,N,Player,NULL
3725,tewksbo01,2004,BBWAA,506.0,380.0,0.0,N,Player,NULL
3726,boggswa01,2005,BBWAA,516.0,387.0,474.0,Y,Player,NULL
3727,sandbry01,2005,BBWAA,516.0,387.0,393.0,Y,Player,NULL
3728,suttebr01,2005,BBWAA,516.0,387.0,344.0,N,Player,NULL
3729,riceji01,2005,BBWAA,516.0,387.0,307.0,N,Player,NULL
3730,gossari01,2005,BBWAA,516.0,387.0,285.0,N,Player,NULL
3731,dawsoan01,2005,BBWAA,516.0,387.0,270.0,N,Player,NULL
3732,blylebe01,2005,BBWAA,516.0,387.0,211.0,N,Player,NULL
3733,smithle02,2005,BBWAA,516.0,387.0,200.0,N,Player,NULL
3734,morrija02,2005,BBWAA,516.0,387.0,172.0,N,Player,NULL
3735,johnto01,2005,BBWAA,516.0,387.0,123.0,N,Player,NULL
3736,garvest01,2005,BBWAA,516.0,387.0,106.0,N,Player,NULL
3737,trammal01,2005,BBWAA,516.0,387.0,87.0,N,Player,NULL
3738,parkeda01,2005,BBWAA,516.0,387.0,65.0,N,Player,NULL
3739,mattido01,2005,BBWAA,516.0,387.0,59.0,N,Player,NULL
3740,conceda01,2005,BBWAA,516.0,387.0,55.0,N,Player,NULL
3741,murphda05,2005,BBWAA,516.0,387.0,54.0,N,Player,NULL
3742,mcgeewi01,2005,BBWAA,516.0,387.0,26.0,N,Player,NULL
3743,abbotji01,2005,BBWAA,516.0,387.0,13.0,N,Player,NULL
3744,strawda01,2005,BBWAA,516.0,387.0,6.0,N,Player,NULL
3745,mcdowja01,2005,BBWAA,516.0,387.0,4.0,N,Player,NULL
3746,davisch01,2005,BBWAA,516.0,387.0,3.0,N,Player,NULL
3747,candito01,2005,BBWAA,516.0,387.0,2.0,N,Player,NULL
3748,montgje01,2005,BBWAA,516.0,387.0,2.0,N,Player,NULL
3749,phillto02,2005,BBWAA,516.0,387.0,1.0,N,Player,NULL
3750,steinte01,2005,BBWAA,516.0,387.0,1.0,N,Player,NULL
3751,langsma01,2005,BBWAA,516.0,387.0,0.0,N,Player,NULL
3752,nixonot01,2005,BBWAA,516.0,387.0,0.0,N,Player,NULL
3753,suttebr01,2006,BBWAA,520.0,390.0,400.0,Y,Player,NULL
3754,riceji01,2006,BBWAA,520.0,390.0,337.0,N,Player,NULL
3755,gossari01,2006,BBWAA,520.0,390.0,336.0,N,Player,NULL
3756,dawsoan01,2006,BBWAA,520.0,390.0,317.0,N,Player,NULL
3757,blylebe01,2006,BBWAA,520.0,390.0,277.0,N,Player,NULL
3758,smithle02,2006,BBWAA,520.0,390.0,234.0,N,Player,NULL
3759,morrija02,2006,BBWAA,520.0,390.0,214.0,N,Player,NULL
3760,johnto01,2006,BBWAA,520.0,390.0,154.0,N,Player,NULL
3761,garvest01,2006,BBWAA,520.0,390.0,135.0,N,Player,NULL
3762,trammal01,2006,BBWAA,520.0,390.0,92.0,N,Player,NULL
3763,parkeda01,2006,BBWAA,520.0,390.0,76.0,N,Player,NULL
3764,conceda01,2006,BBWAA,520.0,390.0,65.0,N,Player,NULL
3765,mattido01,2006,BBWAA,520.0,390.0,64.0,N,Player,NULL
3766,hershor01,2006,BBWAA,520.0,390.0,58.0,N,Player,NULL
3767,murphda05,2006,BBWAA,520.0,390.0,56.0,N,Player,NULL
3768,belleal01,2006,BBWAA,520.0,390.0,40.0,N,Player,NULL
3769,clarkwi02,2006,BBWAA,520.0,390.0,23.0,N,Player,NULL
3770,goodedw01,2006,BBWAA,520.0,390.0,17.0,N,Player,NULL
3771,mcgeewi01,2006,BBWAA,520.0,390.0,12.0,N,Player,NULL
3772,guilloz01,2006,BBWAA,520.0,390.0,5.0,N,Player,NULL
3773,morriha02,2006,BBWAA,520.0,390.0,5.0,N,Player,NULL
3774,gaettga01,2006,BBWAA,520.0,390.0,4.0,N,Player,NULL
3775,wettejo01,2006,BBWAA,520.0,390.0,4.0,N,Player,NULL
3776,aguilri01,2006,BBWAA,520.0,390.0,3.0,N,Player,NULL
3777,jeffegr01,2006,BBWAA,520.0,390.0,2.0,N,Player,NULL
3778,jonesdo01,2006,BBWAA,520.0,390.0,2.0,N,Player,NULL
3779,weisswa01,2006,BBWAA,520.0,390.0,1.0,N,Player,NULL
3780,disarga01,2006,BBWAA,520.0,390.0,0.0,N,Player,NULL
3781,fernaal01,2006,BBWAA,520.0,390.0,0.0,N,Player,NULL
3782,brownra99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3783,brownwi02,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3784,coopean99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3785,grantfr99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3786,hillpe99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3787,mackebi99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3788,manleef99,2006,Negro League,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3789,mendejo99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3790,pompeal99,2006,Negro League,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3791,poseycu99,2006,Negro League,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3792,santolo99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3793,suttlmu99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3794,taylobe99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3795,torricr99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3796,whiteso99,2006,Negro League,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3797,wilkijl99,2006,Negro League,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3798,wilsoju99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
3799,ripkeca01,2007,BBWAA,545.0,409.0,537.0,Y,Player,NULL
3800,gwynnto01,2007,BBWAA,545.0,409.0,532.0,Y,Player,NULL
3801,gossari01,2007,BBWAA,545.0,409.0,388.0,N,Player,NULL
3802,riceji01,2007,BBWAA,545.0,409.0,346.0,N,Player,NULL
3803,dawsoan01,2007,BBWAA,545.0,409.0,309.0,N,Player,NULL
3804,blylebe01,2007,BBWAA,545.0,409.0,260.0,N,Player,NULL
3805,smithle02,2007,BBWAA,545.0,409.0,217.0,N,Player,NULL
3806,morrija02,2007,BBWAA,545.0,409.0,202.0,N,Player,NULL
3807,mcgwima01,2007,BBWAA,545.0,409.0,128.0,N,Player,NULL
3808,johnto01,2007,BBWAA,545.0,409.0,125.0,N,Player,NULL
3809,garvest01,2007,BBWAA,545.0,409.0,115.0,N,Player,NULL
3810,conceda01,2007,BBWAA,545.0,409.0,74.0,N,Player,NULL
3811,trammal01,2007,BBWAA,545.0,409.0,73.0,N,Player,NULL
3812,parkeda01,2007,BBWAA,545.0,409.0,62.0,N,Player,NULL
3813,mattido01,2007,BBWAA,545.0,409.0,54.0,N,Player,NULL
3814,murphda05,2007,BBWAA,545.0,409.0,50.0,N,Player,NULL
3815,baineha01,2007,BBWAA,545.0,409.0,29.0,N,Player,NULL
3816,hershor01,2007,BBWAA,545.0,409.0,24.0,N,Player,NULL
3817,belleal01,2007,BBWAA,545.0,409.0,19.0,N,Player,NULL
3818,oneilpa01,2007,BBWAA,545.0,409.0,12.0,N,Player,NULL
3819,saberbr01,2007,BBWAA,545.0,409.0,7.0,N,Player,NULL
3820,cansejo01,2007,BBWAA,545.0,409.0,6.0,N,Player,NULL
3821,fernato01,2007,BBWAA,545.0,409.0,4.0,N,Player,NULL
3822,bicheda01,2007,BBWAA,545.0,409.0,3.0,N,Player,NULL
3823,daviser01,2007,BBWAA,545.0,409.0,3.0,N,Player,NULL
3824,bonilbo01,2007,BBWAA,545.0,409.0,2.0,N,Player,NULL
3825,caminke01,2007,BBWAA,545.0,409.0,2.0,N,Player,NULL
3826,buhneja01,2007,BBWAA,545.0,409.0,1.0,N,Player,NULL
3827,brosisc01,2007,BBWAA,545.0,409.0,0.0,N,Player,NULL
3828,joynewa01,2007,BBWAA,545.0,409.0,0.0,N,Player,NULL
3829,whitede03,2007,BBWAA,545.0,409.0,0.0,N,Player,NULL
3830,wittbo01,2007,BBWAA,545.0,409.0,0.0,N,Player,NULL
3831,gossari01,2008,BBWAA,543.0,408.0,466.0,Y,Player,NULL
3832,riceji01,2008,BBWAA,543.0,408.0,392.0,N,Player,NULL
3833,dawsoan01,2008,BBWAA,543.0,408.0,358.0,N,Player,NULL
3834,blylebe01,2008,BBWAA,543.0,408.0,336.0,N,Player,NULL
3835,smithle02,2008,BBWAA,543.0,408.0,235.0,N,Player,NULL
3836,morrija02,2008,BBWAA,543.0,408.0,233.0,N,Player,NULL
3837,johnto01,2008,BBWAA,543.0,408.0,158.0,N,Player,NULL
3838,raineti01,2008,BBWAA,543.0,408.0,132.0,N,Player,NULL
3839,mcgwima01,2008,BBWAA,543.0,408.0,128.0,N,Player,NULL
3840,trammal01,2008,BBWAA,543.0,408.0,99.0,N,Player,NULL
3841,conceda01,2008,BBWAA,543.0,408.0,88.0,N,Player,NULL
3842,mattido01,2008,BBWAA,543.0,408.0,86.0,N,Player,NULL
3843,parkeda01,2008,BBWAA,543.0,408.0,82.0,N,Player,NULL
3844,murphda05,2008,BBWAA,543.0,408.0,75.0,N,Player,NULL
3845,baineha01,2008,BBWAA,543.0,408.0,28.0,N,Player,NULL
3846,beckro01,2008,BBWAA,543.0,408.0,2.0,N,Player,NULL
3847,frymatr01,2008,BBWAA,543.0,408.0,2.0,N,Player,NULL
3848,nenro01,2008,BBWAA,543.0,408.0,2.0,N,Player,NULL
3849,dunstsh01,2008,BBWAA,543.0,408.0,1.0,N,Player,NULL
3850,finlech01,2008,BBWAA,543.0,408.0,1.0,N,Player,NULL
3851,justida01,2008,BBWAA,543.0,408.0,1.0,N,Player,NULL
3852,knoblch01,2008,BBWAA,543.0,408.0,1.0,N,Player,NULL
3853,stottto01,2008,BBWAA,543.0,408.0,1.0,N,Player,NULL
3854,anderbr01,2008,BBWAA,543.0,408.0,0.0,N,Player,NULL
3855,rijojo01,2008,BBWAA,543.0,408.0,0.0,N,Player,NULL
3856,dreyfba99,2008,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3857,kuhnbo99,2008,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3858,omallwa99,2008,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3859,southbi01,2008,Veterans,NULL,NULL,NULL,Y,Manager,NULL
3860,willidi02,2008,Veterans,NULL,NULL,NULL,Y,Manager,NULL
3861,henderi01,2009,BBWAA,539.0,405.0,511.0,Y,Player,NULL
3862,riceji01,2009,BBWAA,539.0,405.0,412.0,Y,Player,NULL
3863,dawsoan01,2009,BBWAA,539.0,405.0,361.0,N,Player,NULL
3864,blylebe01,2009,BBWAA,539.0,405.0,338.0,N,Player,NULL
3865,smithle02,2009,BBWAA,539.0,405.0,240.0,N,Player,NULL
3866,morrija02,2009,BBWAA,539.0,405.0,237.0,N,Player,NULL
3867,johnto01,2009,BBWAA,539.0,405.0,171.0,N,Player,NULL
3868,raineti01,2009,BBWAA,539.0,405.0,122.0,N,Player,NULL
3869,mcgwima01,2009,BBWAA,539.0,405.0,118.0,N,Player,NULL
3870,trammal01,2009,BBWAA,539.0,405.0,94.0,N,Player,NULL
3871,parkeda01,2009,BBWAA,539.0,405.0,81.0,N,Player,NULL
3872,mattido01,2009,BBWAA,539.0,405.0,64.0,N,Player,NULL
3873,murphda05,2009,BBWAA,539.0,405.0,62.0,N,Player,NULL
3874,baineha01,2009,BBWAA,539.0,405.0,32.0,N,Player,NULL
3875,gracema01,2009,BBWAA,539.0,405.0,22.0,N,Player,NULL
3876,coneda01,2009,BBWAA,539.0,405.0,21.0,N,Player,NULL
3877,willima04,2009,BBWAA,539.0,405.0,7.0,N,Player,NULL
3878,vaughmo01,2009,BBWAA,539.0,405.0,6.0,N,Player,NULL
3879,bellja01,2009,BBWAA,539.0,405.0,2.0,N,Player,NULL
3880,oroscje01,2009,BBWAA,539.0,405.0,1.0,N,Player,NULL
3881,gantro01,2009,BBWAA,539.0,405.0,0.0,N,Player,NULL
3882,plesada01,2009,BBWAA,539.0,405.0,0.0,N,Player,NULL
3883,vaughgr01,2009,BBWAA,539.0,405.0,0.0,N,Player,NULL
3884,gordojo01,2009,Veterans,NULL,NULL,NULL,Y,Player,NULL
3885,dawsoan01,2010,BBWAA,539.0,405.0,420.0,Y,Player,NULL
3886,blylebe01,2010,BBWAA,539.0,405.0,400.0,N,Player,NULL
3887,alomaro01,2010,BBWAA,539.0,405.0,397.0,N,Player,NULL
3888,morrija02,2010,BBWAA,539.0,405.0,282.0,N,Player,NULL
3889,larkiba01,2010,BBWAA,539.0,405.0,278.0,N,Player,NULL
3890,smithle02,2010,BBWAA,539.0,405.0,255.0,N,Player,NULL
3891,martied01,2010,BBWAA,539.0,405.0,195.0,N,Player,NULL
3892,raineti01,2010,BBWAA,539.0,405.0,164.0,N,Player,NULL
3893,mcgwima01,2010,BBWAA,539.0,405.0,128.0,N,Player,NULL
3894,trammal01,2010,BBWAA,539.0,405.0,121.0,N,Player,NULL
3895,mcgrifr01,2010,BBWAA,539.0,405.0,116.0,N,Player,NULL
3896,mattido01,2010,BBWAA,539.0,405.0,87.0,N,Player,NULL
3897,parkeda01,2010,BBWAA,539.0,405.0,82.0,N,Player,NULL
3898,murphda05,2010,BBWAA,539.0,405.0,63.0,N,Player,NULL
3899,baineha01,2010,BBWAA,539.0,405.0,33.0,N,Player,NULL
3900,galaran01,2010,BBWAA,539.0,405.0,22.0,N,Player,NULL
3901,venturo01,2010,BBWAA,539.0,405.0,7.0,N,Player,NULL
3902,karroer01,2010,BBWAA,539.0,405.0,2.0,N,Player,NULL
3903,burksel01,2010,BBWAA,539.0,405.0,2.0,N,Player,NULL
3904,hentgpa01,2010,BBWAA,539.0,405.0,1.0,N,Player,NULL
3905,appieke01,2010,BBWAA,539.0,405.0,1.0,N,Player,NULL
3906,seguida01,2010,BBWAA,539.0,405.0,1.0,N,Player,NULL
3907,reynosh01,2010,BBWAA,539.0,405.0,0.0,N,Player,NULL
3908,lankfra01,2010,BBWAA,539.0,405.0,0.0,N,Player,NULL
3909,zeileto01,2010,BBWAA,539.0,405.0,0.0,N,Player,NULL
3910,jacksmi02,2010,BBWAA,539.0,405.0,0.0,N,Player,NULL
3911,herzowh01,2010,Veterans,NULL,NULL,NULL,Y,Manager,NULL
3912,harvedo99,2010,Veterans,NULL,NULL,NULL,Y,Umpire,NULL
3913,alomaro01,2011,BBWAA,581.0,436.0,523.0,Y,Player,NULL
3914,blylebe01,2011,BBWAA,581.0,436.0,463.0,Y,Player,NULL
3915,larkiba01,2011,BBWAA,581.0,436.0,361.0,N,Player,NULL
3916,morrija02,2011,BBWAA,581.0,436.0,311.0,N,Player,NULL
3917,smithle02,2011,BBWAA,581.0,436.0,263.0,N,Player,NULL
3918,bagweje01,2011,BBWAA,581.0,436.0,242.0,N,Player,NULL
3919,raineti01,2011,BBWAA,581.0,436.0,218.0,N,Player,NULL
3920,martied01,2011,BBWAA,581.0,436.0,191.0,N,Player,NULL
3921,trammal01,2011,BBWAA,581.0,436.0,141.0,N,Player,NULL
3922,walkela01,2011,BBWAA,581.0,436.0,118.0,N,Player,NULL
3923,mcgwima01,2011,BBWAA,581.0,436.0,115.0,N,Player,NULL
3924,mcgrifr01,2011,BBWAA,581.0,436.0,104.0,N,Player,NULL
3925,parkeda01,2011,BBWAA,581.0,436.0,89.0,N,Player,NULL
3926,mattido01,2011,BBWAA,581.0,436.0,79.0,N,Player,NULL
3927,murphda05,2011,BBWAA,581.0,436.0,73.0,N,Player,NULL
3928,palmera01,2011,BBWAA,581.0,436.0,64.0,N,Player,NULL
3929,gonzaju03,2011,BBWAA,581.0,436.0,30.0,N,Player,NULL
3930,baineha01,2011,BBWAA,581.0,436.0,28.0,N,Player,NULL
3931,francjo01,2011,BBWAA,581.0,436.0,27.0,N,Player,NULL
3932,brownke01,2011,BBWAA,581.0,436.0,12.0,N,Player,NULL
3933,martiti02,2011,BBWAA,581.0,436.0,6.0,N,Player,NULL
3934,grissma02,2011,BBWAA,581.0,436.0,4.0,N,Player,NULL
3935,leiteal01,2011,BBWAA,581.0,436.0,4.0,N,Player,NULL
3936,olerujo01,2011,BBWAA,581.0,436.0,4.0,N,Player,NULL
3937,surhobj01,2011,BBWAA,581.0,436.0,2.0,N,Player,NULL
3938,boonebr01,2011,BBWAA,581.0,436.0,1.0,N,Player,NULL
3939,santibe01,2011,BBWAA,581.0,436.0,1.0,N,Player,NULL
3940,baergca01,2011,BBWAA,581.0,436.0,0.0,N,Player,NULL
3941,harrile01,2011,BBWAA,581.0,436.0,0.0,N,Player,NULL
3942,higgibo02,2011,BBWAA,581.0,436.0,0.0,N,Player,NULL
3943,johnsch04,2011,BBWAA,581.0,436.0,0.0,N,Player,NULL
3944,mondera01,2011,BBWAA,581.0,436.0,0.0,N,Player,NULL
3945,rueteki01,2011,BBWAA,581.0,436.0,0.0,N,Player,NULL
3946,gillipa99,2011,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
3947,larkiba01,2012,BBWAA,573.0,430.0,495.0,Y,Player,NULL
3948,morrija02,2012,BBWAA,573.0,430.0,382.0,N,Player,NULL
3949,bagweje01,2012,BBWAA,573.0,430.0,321.0,N,Player,NULL
3950,smithle02,2012,BBWAA,573.0,430.0,290.0,N,Player,NULL
3951,raineti01,2012,BBWAA,573.0,430.0,279.0,N,Player,NULL
3952,trammal01,2012,BBWAA,573.0,430.0,211.0,N,Player,NULL
3953,martied01,2012,BBWAA,573.0,430.0,209.0,N,Player,NULL
3954,mcgrifr01,2012,BBWAA,573.0,430.0,137.0,N,Player,NULL
3955,walkela01,2012,BBWAA,573.0,430.0,131.0,N,Player,NULL
